company_id|fiscal_year|rule|category|explanation
TITAN|2016|ROE_SOURCE_VARIANCE|data source issue|computed=19.25, source_display=32.9
TITAN|2016|ROCE_SOURCE_VARIANCE|version difference|computed=27.85, source_display=22.7
TITAN|2017|ROE_SOURCE_VARIANCE|data source issue|computed=16.47, source_display=32.9
TITAN|2018|ROE_SOURCE_VARIANCE|data source issue|computed=21.65, source_display=32.9
TITAN|2019|ROE_SOURCE_VARIANCE|data source issue|computed=22.88, source_display=32.9
TITAN|2020|ROE_SOURCE_VARIANCE|data source issue|computed=22.39, source_display=32.9
TITAN|2021|ROE_SOURCE_VARIANCE|data source issue|computed=12.99, source_display=32.9
TITAN|2021|ROCE_SOURCE_VARIANCE|version difference|computed=14.50, source_display=22.7
TITAN|2022|ROE_SOURCE_VARIANCE|data source issue|computed=23.63, source_display=32.9
TITAN|2023|ROE_SOURCE_VARIANCE|data source issue|computed=27.63, source_display=32.9
TORNTPHARM|2013|ROE_SOURCE_VARIANCE|data source issue|computed=30.59, source_display=24.2
TORNTPHARM|2013|ROCE_SOURCE_VARIANCE|version difference|computed=33.00, source_display=23.2
TORNTPHARM|2014|ROE_SOURCE_VARIANCE|data source issue|computed=34.89, source_display=24.2
TORNTPHARM|2014|ROCE_SOURCE_VARIANCE|version difference|computed=32.59, source_display=23.2
TORNTPHARM|2015|ROE_SOURCE_VARIANCE|data source issue|computed=30.15, source_display=24.2
TORNTPHARM|2016|ROE_SOURCE_VARIANCE|data source issue|computed=49.60, source_display=24.2
TORNTPHARM|2016|ROCE_SOURCE_VARIANCE|version difference|computed=47.30, source_display=23.2
TORNTPHARM|2018|ROE_SOURCE_VARIANCE|data source issue|computed=14.67, source_display=24.2
TORNTPHARM|2018|ROCE_SOURCE_VARIANCE|version difference|computed=14.87, source_display=23.2
TORNTPHARM|2019|ROE_SOURCE_VARIANCE|data source issue|computed=9.23, source_display=24.2
TORNTPHARM|2019|ROCE_SOURCE_VARIANCE|version difference|computed=15.64, source_display=23.2
TORNTPHARM|2022|ROE_SOURCE_VARIANCE|data source issue|computed=13.05, source_display=24.2
TORNTPHARM|2024|ROCE_SOURCE_VARIANCE|version difference|computed=32.30, source_display=23.2
TRENT|2013|ROE_SOURCE_VARIANCE|data source issue|computed=-2.19, source_display=27.2
TRENT|2013|ROCE_SOURCE_VARIANCE|version difference|computed=4.00, source_display=23.8
TRENT|2014|ROE_SOURCE_VARIANCE|data source issue|computed=-1.92, source_display=27.2
TRENT|2014|ROCE_SOURCE_VARIANCE|version difference|computed=6.12, source_display=23.8
TRENT|2015|ROE_SOURCE_VARIANCE|data source issue|computed=9.07, source_display=27.2
TRENT|2015|ROCE_SOURCE_VARIANCE|version difference|computed=17.53, source_display=23.8
TRENT|2016|ROE_SOURCE_VARIANCE|data source issue|computed=3.76, source_display=27.2
TRENT|2016|ROCE_SOURCE_VARIANCE|version difference|computed=9.44, source_display=23.8
TRENT|2017|ROE_SOURCE_VARIANCE|data source issue|computed=5.49, source_display=27.2
TRENT|2017|ROCE_SOURCE_VARIANCE|version difference|computed=11.09, source_display=23.8
TRENT|2018|ROE_SOURCE_VARIANCE|data source issue|computed=5.45, source_display=27.2
TRENT|2018|ROCE_SOURCE_VARIANCE|version difference|computed=11.83, source_display=23.8
TRENT|2019|ROE_SOURCE_VARIANCE|data source issue|computed=5.77, source_display=27.2
TRENT|2019|ROCE_SOURCE_VARIANCE|version difference|computed=12.66, source_display=23.8
TRENT|2020|ROE_SOURCE_VARIANCE|data source issue|computed=4.44, source_display=27.2
TRENT|2021|ROE_SOURCE_VARIANCE|data source issue|computed=-7.83, source_display=27.2
TRENT|2021|ROCE_SOURCE_VARIANCE|version difference|computed=11.98, source_display=23.8
TRENT|2022|ROE_SOURCE_VARIANCE|data source issue|computed=1.48, source_display=27.2
TRENT|2022|ROCE_SOURCE_VARIANCE|version difference|computed=10.54, source_display=23.8
TRENT|2023|ROE_SOURCE_VARIANCE|data source issue|computed=15.18, source_display=27.2
TRENT|2024|ROE_SOURCE_VARIANCE|data source issue|computed=36.31, source_display=27.2
TRENT|2024|ROCE_SOURCE_VARIANCE|version difference|computed=50.85, source_display=23.8
ULTRACEMCO|2013|ROE_SOURCE_VARIANCE|data source issue|computed=17.65, source_display=25.09
ULTRACEMCO|2014|ROE_SOURCE_VARIANCE|data source issue|computed=12.88, source_display=25.09
ULTRACEMCO|2015|ROE_SOURCE_VARIANCE|data source issue|computed=11.04, source_display=25.09
ULTRACEMCO|2015|ROCE_SOURCE_VARIANCE|version difference|computed=16.54, source_display=22.46
ULTRACEMCO|2016|ROE_SOURCE_VARIANCE|data source issue|computed=11.30, source_display=25.09
ULTRACEMCO|2016|ROCE_SOURCE_VARIANCE|version difference|computed=16.48, source_display=22.46
ULTRACEMCO|2017|ROE_SOURCE_VARIANCE|data source issue|computed=11.13, source_display=25.09
ULTRACEMCO|2018|ROE_SOURCE_VARIANCE|data source issue|computed=8.43, source_display=25.09
ULTRACEMCO|2018|ROCE_SOURCE_VARIANCE|version difference|computed=13.93, source_display=22.46
ULTRACEMCO|2019|ROE_SOURCE_VARIANCE|data source issue|computed=7.11, source_display=25.09
ULTRACEMCO|2019|ROCE_SOURCE_VARIANCE|version difference|computed=13.03, source_display=22.46
ULTRACEMCO|2020|ROE_SOURCE_VARIANCE|data source issue|computed=14.73, source_display=25.09
ULTRACEMCO|2020|ROCE_SOURCE_VARIANCE|version difference|computed=15.95, source_display=22.46
ULTRACEMCO|2021|ROE_SOURCE_VARIANCE|data source issue|computed=12.36, source_display=25.09
ULTRACEMCO|2022|ROE_SOURCE_VARIANCE|data source issue|computed=14.54, source_display=25.09
ULTRACEMCO|2023|ROE_SOURCE_VARIANCE|data source issue|computed=9.34, source_display=25.09
ULTRACEMCO|2023|ROCE_SOURCE_VARIANCE|version difference|computed=17.02, source_display=22.46
ULTRACEMCO|2024|ROE_SOURCE_VARIANCE|data source issue|computed=11.63, source_display=25.09
UNIONBANK|2013|ROE_SOURCE_VARIANCE|data source issue|computed=12.39, source_display=18.98
UNIONBANK|2013|ROCE_SOURCE_VARIANCE|version difference|computed=1.05, source_display=19.14
UNIONBANK|2014|ROE_SOURCE_VARIANCE|data source issue|computed=9.05, source_display=18.98
UNIONBANK|2014|ROCE_SOURCE_VARIANCE|version difference|computed=0.65, source_display=19.14
UNIONBANK|2015|ROE_SOURCE_VARIANCE|data source issue|computed=8.90, source_display=18.98
UNIONBANK|2015|ROCE_SOURCE_VARIANCE|version difference|computed=0.80, source_display=19.14
UNIONBANK|2016|ROE_SOURCE_VARIANCE|data source issue|computed=5.84, source_display=18.98
UNIONBANK|2016|ROCE_SOURCE_VARIANCE|version difference|computed=0.50, source_display=19.14
UNIONBANK|2017|ROE_SOURCE_VARIANCE|data source issue|computed=2.38, source_display=18.98
UNIONBANK|2017|ROCE_SOURCE_VARIANCE|version difference|computed=0.14, source_display=19.14
UNIONBANK|2018|ROE_SOURCE_VARIANCE|data source issue|computed=-20.64, source_display=18.98
UNIONBANK|2018|ROCE_SOURCE_VARIANCE|version difference|computed=-1.30, source_display=19.14
UNIONBANK|2019|ROE_SOURCE_VARIANCE|data source issue|computed=-10.89, source_display=18.98
UNIONBANK|2019|ROCE_SOURCE_VARIANCE|version difference|computed=-0.73, source_display=19.14
UNIONBANK|2020|ROE_SOURCE_VARIANCE|data source issue|computed=-9.18, source_display=18.98
UNIONBANK|2020|ROCE_SOURCE_VARIANCE|version difference|computed=-0.69, source_display=19.14
UNIONBANK|2021|ROE_SOURCE_VARIANCE|data source issue|computed=4.42, source_display=18.98
UNIONBANK|2021|ROCE_SOURCE_VARIANCE|version difference|computed=0.31, source_display=19.14
UNIONBANK|2022|ROE_SOURCE_VARIANCE|data source issue|computed=7.43, source_display=18.98
UNIONBANK|2022|ROCE_SOURCE_VARIANCE|version difference|computed=0.81, source_display=19.14
UNIONBANK|2023|ROE_SOURCE_VARIANCE|data source issue|computed=10.80, source_display=18.98
UNIONBANK|2023|ROCE_SOURCE_VARIANCE|version difference|computed=1.04, source_display=19.14
UNIONBANK|2024|ROCE_SOURCE_VARIANCE|version difference|computed=1.66, source_display=19.14
INDIGO|2013|OPM_MISMATCH|formula discrepancy|computed=90.71, source=855.0
INDIGO|2013|ROCE_SOURCE_VARIANCE|version difference|computed=54266.23, source_display=24.5
INDIGO|2014|OPM_MISMATCH|formula discrepancy|computed=96.11, source=433.0
INDIGO|2014|ROCE_SOURCE_VARIANCE|version difference|computed=58086.96, source_display=24.5
INDIGO|2015|OPM_MISMATCH|formula discrepancy|computed=86.33, source=1904.0
INDIGO|2015|ROCE_SOURCE_VARIANCE|version difference|computed=39592.11, source_display=24.5
INDIGO|2016|OPM_MISMATCH|formula discrepancy|computed=80.40, source=3164.0
INDIGO|2016|ROCE_SOURCE_VARIANCE|version difference|computed=9458.52, source_display=24.5
INDIGO|2017|OPM_MISMATCH|formula discrepancy|computed=88.06, source=2219.0
INDIGO|2017|ROCE_SOURCE_VARIANCE|version difference|computed=10916.00, source_display=24.5
INDIGO|2018|OPM_MISMATCH|formula discrepancy|computed=86.84, source=3030.0
INDIGO|2018|ROCE_SOURCE_VARIANCE|version difference|computed=12989.61, source_display=24.5
INDIGO|2019|OPM_MISMATCH|formula discrepancy|computed=100.53, source=-151.0
INDIGO|2019|ROCE_SOURCE_VARIANCE|version difference|computed=13201.38, source_display=24.5
INDIGO|2020|OPM_MISMATCH|formula discrepancy|computed=88.62, source=4069.0
INDIGO|2020|ROCE_SOURCE_VARIANCE|version difference|computed=12479.53, source_display=24.5
INDIGO|2021|OPM_MISMATCH|formula discrepancy|computed=99.98, source=2.0
INDIGO|2021|ROCE_SOURCE_VARIANCE|version difference|computed=2554.62, source_display=24.5
INDIGO|2022|OPM_MISMATCH|formula discrepancy|computed=97.85, source=558.0
INDIGO|2022|ROCE_SOURCE_VARIANCE|version difference|computed=3833.08, source_display=24.5
INDIGO|2023|OPM_MISMATCH|formula discrepancy|computed=88.02, source=6521.0
INDIGO|2023|ROCE_SOURCE_VARIANCE|version difference|computed=6075.79, source_display=24.5
INDIGO|2024|OPM_MISMATCH|formula discrepancy|computed=76.30, source=16331.0
INDIGO|2024|ROCE_SOURCE_VARIANCE|version difference|computed=5643.45, source_display=24.5
VEDL|2020|ROE_SOURCE_VARIANCE|data source issue|computed=-8.68, source_display=24.31
VEDL|2020|ROCE_SOURCE_VARIANCE|version difference|computed=5.11, source_display=11.86
VEDL|2021|ROCE_SOURCE_VARIANCE|version difference|computed=25.06, source_display=11.86
VEDL|2022|ROE_SOURCE_VARIANCE|data source issue|computed=36.26, source_display=24.31
VEDL|2022|ROCE_SOURCE_VARIANCE|version difference|computed=39.22, source_display=11.86
VEDL|2023|ROE_SOURCE_VARIANCE|data source issue|computed=36.79, source_display=24.31
VEDL|2023|ROCE_SOURCE_VARIANCE|version difference|computed=30.94, source_display=11.86
VEDL|2024|ROCE_SOURCE_VARIANCE|version difference|computed=34.24, source_display=11.86
TMPV|2020|ROE_SOURCE_VARIANCE|data source issue|computed=34.94, source_display=13.27
TMPV|2020|ROCE_SOURCE_VARIANCE|version difference|computed=52.16, source_display=19.96
TMPV|2021|ROE_SOURCE_VARIANCE|data source issue|computed=24.44, source_display=13.27
TMPV|2021|ROCE_SOURCE_VARIANCE|version difference|computed=35.84, source_display=19.96
TMPV|2022|ROE_SOURCE_VARIANCE|data source issue|computed=58.97, source_display=13.27
TMPV|2022|ROCE_SOURCE_VARIANCE|version difference|computed=86.77, source_display=19.96
TMPV|2023|ROE_SOURCE_VARIANCE|data source issue|computed=55.11, source_display=13.27
TMPV|2023|ROCE_SOURCE_VARIANCE|version difference|computed=59.76, source_display=19.96
TMPV|2024|ROE_SOURCE_VARIANCE|data source issue|computed=36.35, source_display=13.27
TMPV|2024|ROCE_SOURCE_VARIANCE|version difference|computed=53.86, source_display=19.96
HYUNDAI|2021|ROE_SOURCE_VARIANCE|data source issue|computed=12.82, source_display=24.57
HYUNDAI|2021|ROCE_SOURCE_VARIANCE|version difference|computed=18.46, source_display=28.91
HYUNDAI|2022|ROE_SOURCE_VARIANCE|data source issue|computed=4.31, source_display=24.57
HYUNDAI|2022|ROCE_SOURCE_VARIANCE|version difference|computed=6.14, source_display=28.91
HYUNDAI|2023|ROE_SOURCE_VARIANCE|data source issue|computed=73.56, source_display=24.57
HYUNDAI|2023|ROCE_SOURCE_VARIANCE|version difference|computed=89.38, source_display=28.91
HYUNDAI|2024|ROCE_SOURCE_VARIANCE|version difference|computed=37.03, source_display=28.91
SBIN|2020|ROE_SOURCE_VARIANCE|data source issue|computed=169.60, source_display=17.3
SBIN|2020|ROCE_SOURCE_VARIANCE|version difference|computed=205.39, source_display=6.16
SBIN|2021|ROE_SOURCE_VARIANCE|data source issue|computed=278.75, source_display=17.3
SBIN|2021|ROCE_SOURCE_VARIANCE|version difference|computed=352.77, source_display=6.16
SBIN|2022|ROE_SOURCE_VARIANCE|data source issue|computed=1547.27, source_display=17.3
SBIN|2022|ROCE_SOURCE_VARIANCE|version difference|computed=815.54, source_display=6.16
SBIN|2023|ROE_SOURCE_VARIANCE|data source issue|computed=920.84, source_display=17.3
SBIN|2023|ROCE_SOURCE_VARIANCE|version difference|computed=752.26, source_display=6.16
SBIN|2024|ROE_SOURCE_VARIANCE|data source issue|computed=396.92, source_display=17.3
SBIN|2024|ROCE_SOURCE_VARIANCE|version difference|computed=448.21, source_display=6.16
MAZDOCK|2020|ROE_SOURCE_VARIANCE|data source issue|computed=95.59, source_display=27.85
MAZDOCK|2020|ROCE_SOURCE_VARIANCE|version difference|computed=73.44, source_display=19.74
MAZDOCK|2021|ROE_SOURCE_VARIANCE|data source issue|computed=21.84, source_display=27.85
MAZDOCK|2021|ROCE_SOURCE_VARIANCE|version difference|computed=34.28, source_display=19.74
MAZDOCK|2022|ROE_SOURCE_VARIANCE|data source issue|computed=12.55, source_display=27.85
MAZDOCK|2023|ROE_SOURCE_VARIANCE|data source issue|computed=10.86, source_display=27.85
MAZDOCK|2023|ROCE_SOURCE_VARIANCE|version difference|computed=13.27, source_display=19.74
MAZDOCK|2024|ROE_SOURCE_VARIANCE|data source issue|computed=49.99, source_display=27.85
MAZDOCK|2024|ROCE_SOURCE_VARIANCE|version difference|computed=60.36, source_display=19.74
MUTHOOTFIN|2020|ROCE_SOURCE_VARIANCE|version difference|computed=29.91, source_display=16.03
MUTHOOTFIN|2021|ROE_SOURCE_VARIANCE|data source issue|computed=67.54, source_display=25.79
MUTHOOTFIN|2021|ROCE_SOURCE_VARIANCE|version difference|computed=89.05, source_display=16.03
MUTHOOTFIN|2022|ROE_SOURCE_VARIANCE|data source issue|computed=117.65, source_display=25.79
MUTHOOTFIN|2022|ROCE_SOURCE_VARIANCE|version difference|computed=173.01, source_display=16.03
MUTHOOTFIN|2023|ROE_SOURCE_VARIANCE|data source issue|computed=56.79, source_display=25.79
MUTHOOTFIN|2023|ROCE_SOURCE_VARIANCE|version difference|computed=92.30, source_display=16.03
MUTHOOTFIN|2024|ROCE_SOURCE_VARIANCE|version difference|computed=44.26, source_display=16.03
MAXHEALTH|2020|ROE_SOURCE_VARIANCE|data source issue|computed=6.07, source_display=15.81
MAXHEALTH|2021|ROCE_SOURCE_VARIANCE|version difference|computed=17.01, source_display=10.78
MAXHEALTH|2022|ROE_SOURCE_VARIANCE|data source issue|computed=5.61, source_display=15.81
MAXHEALTH|2023|ROE_SOURCE_VARIANCE|data source issue|computed=23.44, source_display=15.81
MAXHEALTH|2023|ROCE_SOURCE_VARIANCE|version difference|computed=31.69, source_display=10.78
MAXHEALTH|2024|ROCE_SOURCE_VARIANCE|version difference|computed=18.35, source_display=10.78
LTM|2020|ROE_SOURCE_VARIANCE|data source issue|computed=9.20, source_display=20.92
LTM|2020|ROCE_SOURCE_VARIANCE|version difference|computed=13.08, source_display=31.55
LTM|2021|ROE_SOURCE_VARIANCE|data source issue|computed=35.35, source_display=20.92
LTM|2021|ROCE_SOURCE_VARIANCE|version difference|computed=49.09, source_display=31.55
LTM|2022|ROE_SOURCE_VARIANCE|data source issue|computed=13.97, source_display=20.92
LTM|2022|ROCE_SOURCE_VARIANCE|version difference|computed=21.91, source_display=31.55
LTM|2023|ROE_SOURCE_VARIANCE|data source issue|computed=95.96, source_display=20.92
LTM|2023|ROCE_SOURCE_VARIANCE|version difference|computed=73.06, source_display=31.55
LTM|2024|ROE_SOURCE_VARIANCE|data source issue|computed=37.00, source_display=20.92
LTM|2024|ROCE_SOURCE_VARIANCE|version difference|computed=56.37, source_display=31.55
TATACAP|2021|ROE_SOURCE_VARIANCE|data source issue|computed=32.18, source_display=17.67
TATACAP|2021|ROCE_SOURCE_VARIANCE|version difference|computed=43.45, source_display=21.43
TATACAP|2022|ROE_SOURCE_VARIANCE|data source issue|computed=4.76, source_display=17.67
TATACAP|2022|ROCE_SOURCE_VARIANCE|version difference|computed=6.30, source_display=21.43
TATACAP|2023|ROE_SOURCE_VARIANCE|data source issue|computed=11.53, source_display=17.67
TATACAP|2023|ROCE_SOURCE_VARIANCE|version difference|computed=13.48, source_display=21.43
TATACAP|2024|ROE_SOURCE_VARIANCE|data source issue|computed=24.96, source_display=17.67
TATACAP|2024|ROCE_SOURCE_VARIANCE|version difference|computed=36.85, source_display=21.43
CGPOWER|2020|ROE_SOURCE_VARIANCE|data source issue|computed=86.99, source_display=14.7
CGPOWER|2020|ROCE_SOURCE_VARIANCE|version difference|computed=106.89, source_display=14.86
CGPOWER|2021|ROE_SOURCE_VARIANCE|data source issue|computed=23.11, source_display=14.7
CGPOWER|2021|ROCE_SOURCE_VARIANCE|version difference|computed=35.60, source_display=14.86
CGPOWER|2022|ROE_SOURCE_VARIANCE|data source issue|computed=77.25, source_display=14.7
CGPOWER|2022|ROCE_SOURCE_VARIANCE|version difference|computed=79.93, source_display=14.86
CGPOWER|2023|ROE_SOURCE_VARIANCE|data source issue|computed=34.19, source_display=14.7
CGPOWER|2023|ROCE_SOURCE_VARIANCE|version difference|computed=33.83, source_display=14.86
CGPOWER|2024|ROE_SOURCE_VARIANCE|data source issue|computed=34.91, source_display=14.7
CGPOWER|2024|ROCE_SOURCE_VARIANCE|version difference|computed=48.69, source_display=14.86
HINDZINC|2020|ROE_SOURCE_VARIANCE|data source issue|computed=86.56, source_display=25.22
HINDZINC|2020|ROCE_SOURCE_VARIANCE|version difference|computed=94.42, source_display=27.58
HINDZINC|2021|ROE_SOURCE_VARIANCE|data source issue|computed=35.78, source_display=25.22
HINDZINC|2021|ROCE_SOURCE_VARIANCE|version difference|computed=59.24, source_display=27.58
HINDZINC|2022|ROE_SOURCE_VARIANCE|data source issue|computed=7.12, source_display=25.22
HINDZINC|2022|ROCE_SOURCE_VARIANCE|version difference|computed=9.71, source_display=27.58
HINDZINC|2023|ROE_SOURCE_VARIANCE|data source issue|computed=45.42, source_display=25.22
HINDZINC|2023|ROCE_SOURCE_VARIANCE|version difference|computed=60.41, source_display=27.58
HINDZINC|2024|ROE_SOURCE_VARIANCE|data source issue|computed=264.85, source_display=25.22
HINDZINC|2024|ROCE_SOURCE_VARIANCE|version difference|computed=179.89, source_display=27.58
UNITDSPR|2020|ROE_SOURCE_VARIANCE|data source issue|computed=16.66, source_display=22.23
UNITDSPR|2020|ROCE_SOURCE_VARIANCE|version difference|computed=26.33, source_display=21.14
UNITDSPR|2021|ROE_SOURCE_VARIANCE|data source issue|computed=8.79, source_display=22.23
UNITDSPR|2022|ROE_SOURCE_VARIANCE|data source issue|computed=16.37, source_display=22.23
UNITDSPR|2022|ROCE_SOURCE_VARIANCE|version difference|computed=26.59, source_display=21.14
UNITDSPR|2023|ROCE_SOURCE_VARIANCE|version difference|computed=26.95, source_display=21.14
UNITDSPR|2024|ROCE_SOURCE_VARIANCE|version difference|computed=29.89, source_display=21.14
CUMMINSIND|2020|ROE_SOURCE_VARIANCE|data source issue|computed=7.63, source_display=21.54
CUMMINSIND|2020|ROCE_SOURCE_VARIANCE|version difference|computed=12.64, source_display=28.09
CUMMINSIND|2021|ROE_SOURCE_VARIANCE|data source issue|computed=67.49, source_display=21.54
CUMMINSIND|2021|ROCE_SOURCE_VARIANCE|version difference|computed=71.31, source_display=28.09
CUMMINSIND|2023|ROE_SOURCE_VARIANCE|data source issue|computed=45.86, source_display=21.54
CUMMINSIND|2023|ROCE_SOURCE_VARIANCE|version difference|computed=62.72, source_display=28.09
CUMMINSIND|2024|ROE_SOURCE_VARIANCE|data source issue|computed=37.35, source_display=21.54
CUMMINSIND|2024|ROCE_SOURCE_VARIANCE|version difference|computed=52.93, source_display=28.09
ETERNAL|2020|ROE_SOURCE_VARIANCE|data source issue|computed=58.42, source_display=21.05
ETERNAL|2020|ROCE_SOURCE_VARIANCE|version difference|computed=79.32, source_display=24.62
ETERNAL|2021|ROE_SOURCE_VARIANCE|data source issue|computed=33.37, source_display=21.05
ETERNAL|2021|ROCE_SOURCE_VARIANCE|version difference|computed=45.87, source_display=24.62
ETERNAL|2022|ROE_SOURCE_VARIANCE|data source issue|computed=51.14, source_display=21.05
ETERNAL|2022|ROCE_SOURCE_VARIANCE|version difference|computed=66.23, source_display=24.62
ETERNAL|2023|ROE_SOURCE_VARIANCE|data source issue|computed=36.14, source_display=21.05
ETERNAL|2023|ROCE_SOURCE_VARIANCE|version difference|computed=51.44, source_display=24.62
ETERNAL|2024|ROE_SOURCE_VARIANCE|data source issue|computed=144.50, source_display=21.05
ETERNAL|2024|ROCE_SOURCE_VARIANCE|version difference|computed=131.12, source_display=24.62
SOLARINDS|2020|ROCE_SOURCE_VARIANCE|version difference|computed=41.59, source_display=17.68
SOLARINDS|2021|ROE_SOURCE_VARIANCE|data source issue|computed=46.70, source_display=28.97
SOLARINDS|2021|ROCE_SOURCE_VARIANCE|version difference|computed=73.98, source_display=17.68
SOLARINDS|2022|ROE_SOURCE_VARIANCE|data source issue|computed=49.93, source_display=28.97
SOLARINDS|2022|ROCE_SOURCE_VARIANCE|version difference|computed=34.01, source_display=17.68
SOLARINDS|2023|ROCE_SOURCE_VARIANCE|version difference|computed=37.64, source_display=17.68
SOLARINDS|2024|ROE_SOURCE_VARIANCE|data source issue|computed=5.97, source_display=28.97
SOLARINDS|2024|ROCE_SOURCE_VARIANCE|version difference|computed=9.48, source_display=17.68
INDHOTEL|2020|ROE_SOURCE_VARIANCE|data source issue|computed=52.20, source_display=19.54
INDHOTEL|2020|ROCE_SOURCE_VARIANCE|version difference|computed=85.11, source_display=25.7
INDHOTEL|2021|ROE_SOURCE_VARIANCE|data source issue|computed=215.56, source_display=19.54
INDHOTEL|2021|ROCE_SOURCE_VARIANCE|version difference|computed=219.70, source_display=25.7
INDHOTEL|2022|ROE_SOURCE_VARIANCE|data source issue|computed=60.30, source_display=19.54
INDHOTEL|2022|ROCE_SOURCE_VARIANCE|version difference|computed=71.13, source_display=25.7
INDHOTEL|2023|ROE_SOURCE_VARIANCE|data source issue|computed=41.37, source_display=19.54
INDHOTEL|2023|ROCE_SOURCE_VARIANCE|version difference|computed=56.79, source_display=25.7
HDFCAMC|2020|ROE_SOURCE_VARIANCE|data source issue|computed=12.62, source_display=22.05
HDFCAMC|2021|ROE_SOURCE_VARIANCE|data source issue|computed=75.36, source_display=22.05
HDFCAMC|2021|ROCE_SOURCE_VARIANCE|version difference|computed=118.02, source_display=19.75
HDFCAMC|2022|ROE_SOURCE_VARIANCE|data source issue|computed=11.34, source_display=22.05
HDFCAMC|2023|ROE_SOURCE_VARIANCE|data source issue|computed=36.00, source_display=22.05
HDFCAMC|2023|ROCE_SOURCE_VARIANCE|version difference|computed=54.27, source_display=19.75
HDFCAMC|2024|ROE_SOURCE_VARIANCE|data source issue|computed=13.20, source_display=22.05
ZYDUSLIFE|2020|ROCE_SOURCE_VARIANCE|version difference|computed=13.80, source_display=20.73
ZYDUSLIFE|2022|ROE_SOURCE_VARIANCE|data source issue|computed=27.17, source_display=16.55
ZYDUSLIFE|2022|ROCE_SOURCE_VARIANCE|version difference|computed=27.91, source_display=20.73
ZYDUSLIFE|2024|ROCE_SOURCE_VARIANCE|version difference|computed=27.51, source_display=20.73
WIPRO|2020|ROCE_SOURCE_VARIANCE|version difference|computed=23.17, source_display=14.41
WIPRO|2021|ROE_SOURCE_VARIANCE|data source issue|computed=19.80, source_display=13.87
WIPRO|2021|ROCE_SOURCE_VARIANCE|version difference|computed=26.28, source_display=14.41
WIPRO|2022|ROCE_SOURCE_VARIANCE|version difference|computed=22.59, source_display=14.41
WIPRO|2023|ROCE_SOURCE_VARIANCE|version difference|computed=20.09, source_display=14.41
WIPRO|2024|ROCE_SOURCE_VARIANCE|version difference|computed=21.30, source_display=14.41
ENRIN|2020|ROE_SOURCE_VARIANCE|data source issue|computed=45.58, source_display=15.46
ENRIN|2020|ROCE_SOURCE_VARIANCE|version difference|computed=56.40, source_display=16.03
ENRIN|2021|ROE_SOURCE_VARIANCE|data source issue|computed=33.65, source_display=15.46
ENRIN|2021|ROCE_SOURCE_VARIANCE|version difference|computed=50.16, source_display=16.03
ENRIN|2022|ROE_SOURCE_VARIANCE|data source issue|computed=37.92, source_display=15.46
ENRIN|2022|ROCE_SOURCE_VARIANCE|version difference|computed=52.56, source_display=16.03
ENRIN|2023|ROCE_SOURCE_VARIANCE|version difference|computed=21.10, source_display=16.03
VBL|2020|ROE_SOURCE_VARIANCE|data source issue|computed=2.11, source_display=26.37
VBL|2020|ROCE_SOURCE_VARIANCE|version difference|computed=6.28, source_display=29.02
VBL|2021|ROE_SOURCE_VARIANCE|data source issue|computed=6.86, source_display=26.37
VBL|2021|ROCE_SOURCE_VARIANCE|version difference|computed=11.78, source_display=29.02
VBL|2022|ROE_SOURCE_VARIANCE|data source issue|computed=18.52, source_display=26.37
VBL|2023|ROE_SOURCE_VARIANCE|data source issue|computed=33.01, source_display=26.37
VBL|2023|ROCE_SOURCE_VARIANCE|version difference|computed=52.68, source_display=29.02
VBL|2024|ROCE_SOURCE_VARIANCE|version difference|computed=0.00, source_display=29.02
TMCV|2020|ROE_SOURCE_VARIANCE|data source issue|computed=39.64, source_display=14.19
TMCV|2020|ROCE_SOURCE_VARIANCE|version difference|computed=54.13, source_display=24.97
TMCV|2021|ROE_SOURCE_VARIANCE|data source issue|computed=134.39, source_display=14.19
TMCV|2021|ROCE_SOURCE_VARIANCE|version difference|computed=162.52, source_display=24.97
TMCV|2022|ROE_SOURCE_VARIANCE|data source issue|computed=48.74, source_display=14.19
TMCV|2022|ROCE_SOURCE_VARIANCE|version difference|computed=74.81, source_display=24.97
TMCV|2023|ROE_SOURCE_VARIANCE|data source issue|computed=35.59, source_display=14.19
TMCV|2023|ROCE_SOURCE_VARIANCE|version difference|computed=49.18, source_display=24.97
TMCV|2024|ROE_SOURCE_VARIANCE|data source issue|computed=59.35, source_display=14.19
TMCV|2024|ROCE_SOURCE_VARIANCE|version difference|computed=74.99, source_display=24.97
